date,nav,fund_name
2014-12-29,42.102,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2014-12-30,42.1408,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2014-12-31,42.2877,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-01,42.4985,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-02,42.5325,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-05,42.5467,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-06,41.9532,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-07,41.8746,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-08,42.1954,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-09,42.3017,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-12,42.7468,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-13,43.0722,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-14,43.0518,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-15,43.3244,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-16,43.3962,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-19,43.3996,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-20,43.2958,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-21,43.5297,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-22,43.336,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-23,43.3195,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-27,43.5299,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-28,43.3233,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-29,43.6312,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-01-30,43.3838,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-02,43.8334,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-03,43.6408,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-04,43.3804,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-05,43.1618,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-06,42.9024,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-09,42.6551,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-10,42.7744,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-11,43.0751,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-12,43.3558,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-13,43.5809,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-16,43.6674,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-18,43.8536,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-19,43.954,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-20,44.1967,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-23,44.2119,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-24,44.3655,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-25,44.5169,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-26,44.2141,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-02-27,44.5852,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-02,44.8413,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-03,44.835,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-04,44.7062,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-05,44.9791,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-09,44.8287,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-10,44.8872,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-11,44.9324,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-12,45.1561,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-13,44.7963,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-16,44.7028,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-17,44.8675,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-18,45.2129,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-19,45.5074,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-20,45.3497,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-23,45.2108,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-24,45.6127,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-25,45.8806,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-26,45.4437,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-27,45.4589,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-30,45.7778,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-03-31,45.8432,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-06,46.6118,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-07,46.6399,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-08,46.5189,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-09,46.6422,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-10,46.7435,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-13,47.1096,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-15,47.3503,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-16,47.308,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-17,46.9038,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-20,46.8014,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-21,46.6495,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-22,46.7639,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-23,46.7161,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-24,46.145,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-27,45.4246,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-28,45.9896,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-29,46.4326,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-04-30,46.1647,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-04,46.3984,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-05,46.5402,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-06,45.8819,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-07,45.5237,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-08,45.7721,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-11,46.2114,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-12,45.8605,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-13,46.19,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-14,46.1093,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-15,46.433,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-18,46.5611,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-19,46.6403,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-20,46.756,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-21,46.8116,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-22,46.8631,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-25,46.7232,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-26,46.7688,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-27,46.8735,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-28,47.0061,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-05-29,47.2812,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-01,47.2125,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-02,46.7161,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-03,46.306,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-04,46.4376,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-05,46.5337,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-08,46.2913,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-09,45.844,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-10,46.4116,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-11,45.8397,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-12,46.042,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-15,45.9768,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-16,46.0275,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-17,46.1466,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-18,46.288,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-19,46.3519,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-22,46.7138,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-23,46.7231,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-24,46.6983,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-25,46.6303,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-26,46.6247,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-29,46.3877,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-06-30,46.4944,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-01,46.7598,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-02,46.75,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-03,46.9281,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-06,46.9771,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-07,47.0003,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-08,46.5091,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-09,46.5648,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-10,46.7161,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-13,47.0181,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-14,47.0765,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-15,47.1169,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-16,47.5014,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-17,47.4565,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-20,47.3233,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-21,46.7045,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-22,46.9556,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-23,46.9692,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-24,46.8783,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-27,46.6649,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-28,46.7418,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-29,46.9588,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-30,46.9749,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-07-31,47.2648,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-03,47.2923,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-04,47.4579,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-05,47.4126,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-06,47.273,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-07,47.2899,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-10,47.2341,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-11,47.1728,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-12,46.8326,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-13,46.8814,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-14,47.0322,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-17,47.1359,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-18,47.1036,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-19,47.1937,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-20,46.9203,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-21,46.8112,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-24,44.5233,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-25,44.6726,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-26,44.702,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-27,45.2391,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-28,45.6951,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-08-31,45.5376,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-01,44.8299,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-02,44.6353,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-03,44.8316,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-04,44.2901,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-07,43.5462,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-08,43.8319,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-09,44.2422,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-10,44.1792,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-11,44.2894,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-14,44.7141,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-15,44.3774,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-16,44.237,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-18,44.5479,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-21,44.6135,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-22,44.4494,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-23,44.4909,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-24,44.3923,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-28,44.3226,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-29,44.1961,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-09-30,44.3665,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-01,44.6241,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-05,45.0293,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-06,45.1132,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-07,44.9819,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-08,44.8145,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-09,44.9104,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-12,44.825,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-13,44.8045,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-14,44.5964,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-15,44.667,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-16,44.838,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-19,44.922,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-20,45.1077,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-21,45.0324,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-23,45.0661,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-26,44.9807,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-27,45.0271,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-28,44.8136,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-10-30,44.5302,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-02,44.3965,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-03,44.4502,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-04,44.4368,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-05,44.4522,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-06,44.5155,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-09,44.5404,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-10,44.2844,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-13,44.4947,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-16,44.3086,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-17,44.3976,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-18,44.3369,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-19,44.5686,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-20,44.6006,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-23,44.5719,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-24,44.6079,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-26,44.7056,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-27,44.7518,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-11-30,44.8851,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-01,44.8963,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-02,44.8814,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-03,44.8663,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-04,44.8993,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-07,44.875,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-08,44.6029,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-09,43.9016,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-10,44.3488,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-11,44.0887,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-14,44.0177,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-15,44.1356,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-16,44.7086,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-17,44.9241,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-18,44.7304,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-21,44.8511,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-22,44.9345,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-23,45.0817,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-24,45.0668,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-28,45.1978,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-29,45.1986,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-30,45.1147,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2015-12-31,45.4427,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-01,45.5737,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-04,45.2516,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-05,45.5268,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-06,45.5699,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-07,45.6282,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-08,45.9423,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-11,45.4949,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-12,45.0379,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-13,44.6923,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-14,44.4203,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-15,43.8217,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-18,43.4943,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-19,43.9695,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-20,43.3523,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-21,43.3958,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-22,43.7916,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-25,44.1217,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-27,44.2096,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-28,44.0616,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-01-29,44.524,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-01,44.4463,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-02,44.0882,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-03,43.6238,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-04,43.5567,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-05,44.0239,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-08,44.0482,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-09,43.8215,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-10,43.773,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-11,42.9294,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-12,42.8915,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-15,43.5587,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-16,43.0777,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-17,43.2199,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-18,43.3155,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-19,43.2208,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-22,43.5553,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-23,43.25,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-24,42.8792,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-25,42.7945,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-26,42.7921,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-02-29,42.6259,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-01,43.3789,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-02,43.6878,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-03,44.222,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-04,44.3695,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-08,44.3815,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-09,44.4453,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-10,44.3317,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-11,44.2162,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-14,44.2556,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-15,43.8922,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-16,44.2036,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-17,44.37,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-18,44.4373,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-21,44.731,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-22,45.0016,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
2016-03-23,45.1516,quant_Mid_Cap_Fund_-_Growth_Option_-_Direct_Plan
